0,10000,0.10696702479812945
10000,20000,0.09710745201218628
20000,30000,0.08923641657564976
30000,40000,0.07983327121793744
40000,50000,0.07849688632259191
50000,60000,0.08084329616541253
60000,70000,0.07187884194390094
70000,80000,0.08151541367094223
80000,90000,0.07083229293708923
90000,100000,0.08754368476044984
100000,110000,0.07163888856432356
110000,120000,0.060183286467129816
120000,130000,0.08059710322912184
130000,140000,0.06509984338900494
140000,150000,0.06722343716234351
150000,160000,0.06573773159539481
160000,170000,0.06334477040206334
170000,180000,0.060941894364114554
180000,190000,0.06218048296629157
190000,200000,0.06035937724125627
200000,210000,0.06356321848159423
210000,220000,0.06124883493343882
220000,230000,0.056673146865181115
230000,240000,0.05829416999708963
240000,250000,0.054117289746128415
250000,260000,0.057137474298999485
260000,270000,0.05273837275656978
270000,280000,0.0530401868869613
280000,290000,0.058347263719383584
290000,300000,0.05697102642380486
300000,310000,0.05103620804426845
310000,320000,0.05596172271526271
320000,330000,0.050872658797131126
330000,340000,0.04772980781134276
340000,350000,0.050361050350817185
350000,360000,0.05073668029700422
360000,370000,0.048963189443411666
370000,380000,0.04783707525255269
380000,390000,0.04755577844916235
390000,400000,0.047867413855185025
400000,410000,0.046987951319108726
410000,420000,0.04804235661046885
420000,430000,0.04688457784515043
430000,440000,0.04721213180252624
440000,450000,0.04778776652040513
450000,460000,0.04686410842095343
460000,470000,0.046604049431333804
470000,480000,0.04360687196944064
480000,490000,0.04515476550465499
490000,500000,0.04277882548065456
500000,510000,0.04286466432498399
510000,520000,0.037891646886695725
520000,530000,0.03533001560731404
530000,540000,0.0318677155375402
540000,550000,0.03147749698177629
550000,560000,0.030118306645037937
560000,570000,0.020091783540035605
