0,10000,0.10661418190423133
10000,20000,0.10473915799675697
20000,30000,0.09299784569244192
30000,40000,0.10852108566322792
40000,50000,0.10749648875519749
50000,60000,0.09914301176512577
60000,70000,0.06757723613834549
70000,80000,0.06944466734097147
80000,90000,0.07007338566212547
90000,100000,0.08072899684011212
100000,110000,0.06660655154787913
110000,120000,0.06913009179923246
120000,130000,0.07068350674798671
130000,140000,0.06787239293899666
140000,150000,0.06595167999819336
150000,160000,0.061608106643437265
160000,170000,0.05779594801415169
170000,180000,0.05509883465613696
180000,190000,0.05052144427673214
190000,200000,0.052522463305055944
200000,210000,0.06023488376901915
210000,220000,0.06017663709971207
220000,230000,0.05557693164330413
230000,240000,0.049807959063784595
240000,250000,0.047755467603934794
250000,260000,0.04276841956464323
260000,270000,0.0410034040724789
270000,280000,0.04407913522505935
280000,290000,0.040329458686999185
290000,300000,0.039887159944791015
300000,310000,0.04006715293766375
310000,320000,0.039111630203488415
320000,330000,0.03918033238091701
330000,340000,0.04364335978690471
340000,350000,0.04024233956107046
350000,360000,0.03930074640737928
360000,370000,0.03948192266487322
370000,380000,0.04272201791598108
380000,390000,0.04234419068832601
390000,400000,0.037476687675533416
400000,410000,0.03750354806514799
410000,420000,0.03519422960891385
420000,430000,0.03452323088117256
430000,440000,0.03336422165221624
440000,450000,0.030932553058573495
450000,460000,0.030490989144159066
460000,470000,0.029118967972972958
470000,480000,0.02810181302971557
480000,490000,0.026191104466144022
490000,500000,0.025529375735636316
500000,510000,0.024869588896912334
510000,520000,0.02512492659502693
520000,530000,0.022869024665590165
530000,540000,0.019336444196865806
540000,550000,0.018620678165613108
550000,560000,0.01673571298678259
560000,570000,0.009783748199726657
